age,sex,max_boulder,max_sport,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,shortcamp,ohpr,ohll,dl,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang,max_boulder_numeric,max_sport_french,max_sport_numeric
34,1,V7,5.13c/d,9-10 years,3-4 years,7-9 months,75,170.18,64.86370891,172.72,16.0,34.0,55.0,40.8233133,36.287389600000004,180.0,,,,,,22.4,0.2466710625844784,1.5594405594405594,1.6293706293706296,6.0,Unknown,
49,1,I have not pursued bouldering goals outside in the past year,5.11a/b,7-8 years,<1 year,4-6 months,20,168.91,74.38914868,171.45,4.0,5.0,0.0,,,0.0,,,,,,26.1,0.05377128345972623,,,,Unknown,
25,1,V8,5.13a/b,7-8 years,<1 year,7-9 months,100,180.34,73.48196394,186.69,14.0,31.0,47.0,20.41165665,31.751465900000003,89.0,42.0,79.0,20.41165665,22.6796185,106.59420695,22.6,0.19052294262890654,1.4320987654320987,1.2777777777777777,7.0,Unknown,
29,1,I have not pursued bouldering goals outside in the past year,5.12c/d,5-6 years,1-2 years,1-3 months,20,180.34,68.0388555,182.88,20.0,,,,,,,,,,,,0.29394968291317014,,,,Unknown,
33,1,V11,5.14a/b,>10 years,3-4 years,Year round,100,181.61,79.37866475,191.77,19.0,33.0,67.0,49.895160700000005,52.163122550000004,224.0,99.0,272.0,29.48350405,29.48350405,170.09713875,24.1,0.23935902751500995,1.6571428571428573,1.6285714285714286,10.0,Unknown,
48,1,V8,5.12c/d,>10 years,5-6 years,Year round,45,177.8,67.13167076,177.8,15.0,38.0,44.0,24.04039561,28.12272694,158.0,,,26.761949830000002,23.133210870000003,,21.2,0.22344148194413266,1.4189189189189189,1.3581081081081081,7.0,Unknown,
37,1,V11,5.13c/d,> 10 years,7-8 years,Year round,90,167.64000000000001,58.9670081,179.07,26.0,42.0,78.0,35.38020486,43.09127515,205.0,,,,,,21.0,0.44092452436975516,1.7307692307692308,1.6,10.0,Unknown,
34,1,V11,5.14a/b,>10 years,1-2 years,Year round,110,170.18,67.13167076,185.42000000000002,12.0,22.0,33.0,15.875732950000002,32.20505827,115.0,90.0,143.0,,,,23.2,0.17875318555530614,1.4797297297297298,1.2364864864864864,10.0,Unknown,
52,1,I have not pursued bouldering goals outside in the past year,5.12c/d,>10 years,5-6 years,Year round,85,180.975,87.99691978,190.5,6.0,10.0,10.0,0.0,15.875732950000002,16.0,70.0,96.0,,,,26.9,0.06818420479944667,1.1804123711340206,1.0,,Unknown,
32,1,V9,5.13a/b,>10 years,7-8 years,7-9 months,90,184.15,88.90410452,189.23,14.0,22.0,55.0,29.48350405,38.55535145,190.0,0.0,380.0,27.2155422,23.813599425,133.80974915000002,12.8,0.1574730444177697,1.433673469387755,1.3316326530612244,8.0,Unknown,
59,2,<V3,5.11c/d,>10 years,<1 year,1-3 months,20,165.1,67.13167076,165.1,0.0,11.0,10.0,0.0,0.0,24.0,58.0,88.0,11.33980925,6.80388555,102.05828325,24.6,0.0,1.0,1.0,1.0,Unknown,
42,1,V7,5.12c/d,>10 years,5-6 years,7-9 months,10,180.34,87.08973504000001,187.96,15.0,25.0,120.0,33.11224301,34.926612490000004,120.0,,,,,,26.8,0.1722361423319356,1.4010416666666667,1.3802083333333333,6.0,Unknown,
32,1,V5,5.11a/b,5-6 years,<1 year,4-6 months,15,182.88,74.84274105,185.42000000000002,20.0,70.0,30.0,22.6796185,34.01942775,,,,,,,22.4,0.26722698446651827,1.4545454545454546,1.303030303030303,4.0,Unknown,
41,1,V7,5.12c/d,>10 years,>10 years,4-6 months,50,185.42000000000002,82.55381134000001,184.15,14.0,30.0,37.0,30.390688790000002,45.359237,107.0,87.0,96.0,29.48350405,29.48350405,151.95344395,24.0,0.16958635552682888,1.5494505494505495,1.3681318681318682,6.0,Unknown,
29,2,V9,5.13a/b,5-6 years,<1 year,7-9 months,50,170.18,52.163122550000004,168.91,14.0,14.0,62.0,24.04039561,17.23651006,266.0,123.0,363.0,13.6077711,11.33980925,,18.0,0.2683888409207205,1.3304347826086955,1.4608695652173913,8.0,Unknown,
38,1,I have not pursued bouldering goals outside in the past year,5.12c/d,>10 years,5-6 years,Year round,40,175.26,73.48196394,411.48,18.0,38.0,55.0,24.947580350000003,31.751465900000003,220.0,104.0,191.0,,,,23.9,0.24495806909430842,1.4320987654320987,1.3395061728395061,,Unknown,
40,1,I have not pursued bouldering goals outside in the past year,5.12a/b,9-10 years,1-2 years,4-6 months,40,177.8,78.01788764,182.88,9.0,20.0,15.0,3.401942775,15.875732950000002,44.0,,,,,,24.7,0.11535816044557548,1.2034883720930232,1.0436046511627906,,Unknown,
34,1,V5,5.12a/b,9-10 years,1-2 years,7-9 months,70,187.96,81.6466266,185.42000000000002,14.0,30.0,35.0,27.2155422,36.287389600000004,87.0,,,,,,23.1,0.1714706483660159,1.4444444444444444,1.3333333333333333,4.0,Unknown,
28,1,V10,I have not pursued sport climbing goals outside in the past year,5-6 years,< 1 year,Year round,60,193.04,89.81128926000001,205.74,13.0,21.0,16.0,11.33980925,36.287389600000004,44.0,,,,,,24.1,0.14474794991936404,1.404040404040404,1.1262626262626263,9.0,Unknown,
41,1,V9,5.13a/b,> 10 years,3-4 years,Year round,80,181.0004,71.13689138710001,184.9882,12.0,25.0,47.0,23.9995722967,43.99845989,94.0,,,,,,21.7,0.16868884436769307,1.618504112733533,1.3373716763374353,8.0,Unknown,
36,1,<V3,5.10a/b,9-10 years,< 1 year,7-9 months,20,180.34,81.6466266,180.34,11.0,31.0,21.0,11.33980925,29.02991168,72.0,,,,,,25.1,0.13472693800186963,1.3555555555555554,1.1388888888888888,1.0,Unknown,
25,2,I have not pursued bouldering goals outside in the past year,5.12a/b,> 10 years,3-4 years,7-9 months,35,165.1,67.13167076,171.45,10.0,16.0,27.0,14.741752025,23.813599425,86.0,,,,,,24.6,0.14896098796275511,1.3547297297297296,1.2195945945945945,,Unknown,
36,1,V9,I have not pursued sport climbing goals outside in the past year,> 10 years,3-4 years,4-6 months,60,170.18,68.0388555,167.64000000000001,21.0,34.0,58.0,39.46253619,49.895160700000005,105.0,,,,,,23.5,0.3086471670588286,1.7333333333333334,1.5799999999999998,8.0,Unknown,
23,1,I have not pursued bouldering goals outside in the past year,5.12a/b,5-6 years,< 1 year,4-6 months,15,178.81600000000003,71.66759446,178.81600000000003,7.0,13.0,13.0,1.1339809250000001,23.813599425,42.0,,,,,,22.4,0.0976731541325407,1.3322784810126582,1.0158227848101267,,Unknown,
39,2,V6,5.11a/b,>10 years,3-4 years,Year round,40,170.18,65.77089365,162.56,11.0,13.0,50.0,29.48350405,29.48350405,126.0,,,15.875732950000002,15.875732950000002,81.6466266,22.7,0.16724723338163125,1.4482758620689653,1.4482758620689653,5.0,Unknown,
36,2,I have not pursued bouldering goals outside in the past year,5.13a/b,>10 years,3-4 years,Year round,60,165.735,74.38914868,175.26,13.0,15.0,18.0,16.329325320000002,29.48350405,53.0,84.0,97.0,19.958064280000002,19.958064280000002,120.20197805000001,27.1,0.17475667124411026,1.396341463414634,1.2195121951219514,,Unknown,
26,1,V7,5.12a/b,3-4 years,1-2 years,Year round,50,187.96,81.6466266,187.96,20.0,40.0,56.0,40.8233133,56.69904625,103.0,80.0,82.0,,,,23.1,0.24495806909430842,1.6944444444444444,1.5,6.0,Unknown,
31,2,I have not pursued bouldering goals outside in the past year,5.10a/b,5-6 years,<1 year,7-9 months,30,172.72,65.77089365,172.72,3.0,20.0,8.0,0.0,5.8967008100000005,20.0,63.0,65.0,,,,22.0,0.04561288183135398,1.089655172413793,1.0,,Unknown,
52,1,I have not pursued bouldering goals outside in the past year,5.12a/b,3-4 years,3-4 years,7-9 months,50,175.26,78.47148001000001,181.61,13.0,45.0,45.0,20.41165665,24.947580350000003,180.0,140.0,180.0,29.48350405,29.48350405,124.73790175,25.5,0.16566528372274036,1.3179190751445087,1.260115606936416,,Unknown,
24,2,V5,I have not pursued sport climbing goals outside in the past year,3-4 years,< 1 year,Year round,20,158.75,53.97749203,158.75,7.0,20.0,25.0,11.33980925,9.071847400000001,56.0,,,,,,21.4,0.1296836836381633,1.1680672268907564,1.2100840336134453,4.0,Unknown,
38,1,V7,5.12c/d,>10 years,3-4 years,4-6 months,50,175.26,74.84274105,176.53,15.0,40.0,53.0,31.751465900000003,24.947580350000003,143.0,,,27.2155422,24.947580350000003,113.3980925,24.4,0.2004202383498887,1.3333333333333335,1.4242424242424243,6.0,Unknown,
35,1,V7,I have not pursued sport climbing goals outside in the past year,>10 years,1-2 years,1-3 months,15,144.78,65.77089365,149.86,13.0,56.0,43.0,,27.2155422,96.0,80.0,162.0,,,,31.4,0.1976558212692006,1.4137931034482758,,6.0,Unknown,
28,1,V8,I have not pursued sport climbing goals outside in the past year,3-4 years,1-2 years,1-3 months,10,182.88,81.6466266,182.88,14.0,26.0,30.0,27.2155422,51.70953018,70.0,47.0,56.0,20.41165665,20.41165665,113.3980925,24.4,0.1714706483660159,1.633333333333333,1.3333333333333333,7.0,Unknown,
35,1,I have not pursued bouldering goals outside in the past year,5.13a/b,>10 years,>10 years,Year round,30,180.34,78.47148001000001,187.96,17.0,38.0,62.0,40.8233133,47.62719885,196.0,90.0,136.0,27.2155422,24.947580350000003,151.95344395,24.1,0.21663921717589124,1.606936416184971,1.5202312138728324,,Unknown,
30,1,V14,I have not pursued sport climbing goals outside in the past year,>10 years,>10 years,Year round,75,175.26,62.59574706,185.42000000000002,19.0,19.0,35.0,31.751465900000003,38.55535145,176.0,76.0,105.0,0.0,0.0,0.0,20.4,0.3035349986603387,1.615942028985507,1.5072463768115942,13.0,Unknown,
36,1,I have not pursued bouldering goals outside in the past year,5.13c/d,>10 years,3-4 years,1-3 months,13,182.88,70.76040972,185.42000000000002,30.0,37.0,52.0,27.2155422,47.62719885,,,,,,,21.2,0.42396588881707226,1.6730769230769231,1.3846153846153846,,Unknown,
51,1,<V3,5.12a/b,>10 years,1-2 years,Year round,28,181.61,74.84274105,185.42000000000002,14.0,32.0,62.0,40.8233133,34.01942775,140.0,66.0,78.0,22.6796185,20.41165665,120.20197805000001,22.7,0.1870588891265628,1.4545454545454546,1.5454545454545454,1.0,Unknown,
31,1,V8,5.12a/b,5-6 years,1-2 years,Year round,,182.88,80.28584949,185.42000000000002,16.0,39.0,55.0,29.937096420000003,59.874192840000006,140.0,65.0,110.0,,,,24.0,0.19928792061909836,1.7457627118644068,1.3728813559322035,7.0,Unknown,
30,1,V11,I have not pursued sport climbing goals outside in the past year,>10 years,7-8 years,Year round,50,170.18,63.502931800000006,175.26,21.0,26.0,63.0,38.55535145,40.8233133,115.0,,,,,,21.9,0.33069339327731634,1.6428571428571428,1.6071428571428572,10.0,Unknown,
27,2,V5,5.10c/d,3-4 years,< 1 year,7-9 months,15,162.56,51.255937810000006,164.465,10.0,24.0,45.0,18.143694800000002,16.329325320000002,110.0,,,,,,19.4,0.19509934706626333,1.3185840707964602,1.3539823008849559,4.0,Unknown,
31,1,V5,5.12c/d,9-10 years,5-6 years,Year round,55,182.88,79.37866475,187.96,16.0,27.0,45.0,24.947580350000003,43.09127515,115.0,,,,,,23.7,0.20156549685474523,1.542857142857143,1.3142857142857143,4.0,Unknown,
34,1,I have not pursued bouldering goals outside in the past year,I have not pursued sport climbing goals outside in the past year,>10 years,3-4 years,Year round,0,172.0088,59.420600470000004,166.9288,15.0,14.0,30.0,8.164662660000001,40.8233133,60.0,,,24.04039561,18.143694800000002,79.37866475,20.1,0.2524377047918445,1.6870229007633588,1.1374045801526718,,Unknown,
22,1,V12,5.13a/b,>10 years,5-6 years,Year round,50,185.42000000000002,79.37866475,185.42000000000002,25.0,35.0,60.0,56.69904625,79.37866475,,,,22.6796185,22.6796185,165.56121505000002,23.1,0.31494608883553943,2.0,1.7142857142857142,11.0,Unknown,
43,1,V5,5.12c/d,>10 years,5-6 years,4-6 months,45,182.88,79.83225712000001,182.88,25.0,23.0,26.0,18.143694800000002,31.751465900000003,65.0,50.0,75.0,,,,23.9,0.31315662242170106,1.3977272727272727,1.2272727272727273,4.0,Unknown,
26,1,V7,5.12a/b,1-2 years,<1 year,Year round,80,172.72,65.77089365,185.42000000000002,20.0,36.0,36.0,24.04039561,31.751465900000003,90.0,,,22.6796185,22.6796185,142.88159655,22.0,0.3040858788756932,1.482758620689655,1.3655172413793104,6.0,Unknown,
32,2,V8,5.13a/b,9-10 years,<1 year,4-6 months,153,157.48,61.23496995,0.0,13.0,20.0,45.0,15.875732950000002,22.6796185,74.0,26.0,53.0,15.875732950000002,15.875732950000002,83.91458845000001,24.7,0.2122969932150673,1.3703703703703702,1.2592592592592593,7.0,Unknown,
30,2,V8,5.12a/b,7-8 years,7-8 years,4-6 months,40,167.64000000000001,64.41011654,162.56,,,,36.287389600000004,22.6796185,,,,,,,22.9,,1.352112676056338,1.5633802816901408,7.0,Unknown,
47,1,V8,5.11c/d,>10 years,9-10 years,4-6 months,25,175.26,76.65711053,180.34,18.0,41.0,62.0,40.8233133,40.8233133,163.0,,,,,,25.0,0.23481187688330157,1.532544378698225,1.532544378698225,7.0,Unknown,
28,2,V9,I have not pursued sport climbing goals outside in the past year,5-6 years,3-4 years,4-6 months,,160.02,58.9670081,162.56,14.0,20.0,,36.287389600000004,34.01942775,,,,,,,23.0,0.23742089773756048,1.5769230769230769,1.6153846153846154,8.0,Unknown,
27,1,V8,5.12a/b,3-4 years,1-2 years,Year round,45,187.96,83.91458845000001,187.96,21.0,40.0,61.0,49.895160700000005,56.24545388,85.0,85.0,95.0,31.751465900000003,31.751465900000003,197.31268095000001,23.8,0.25025445977742855,1.67027027027027,1.5945945945945945,7.0,Unknown,
29,1,V6,5.11a/b,5-6 years,1-2 years,7-9 months,20,152.4,78.92507238,180.34,12.0,36.0,24.0,19.958064280000002,40.36972093,64.0,50.0,70.0,12.24699399,12.24699399,81.6466266,34.0,0.1520429394378466,1.511494252873563,1.2528735632183907,5.0,Unknown,
39,2,I have not pursued bouldering goals outside in the past year,5.13c/d,>10 years,>10 years,Year round,100,165.1,53.523899660000005,162.56,15.0,30.0,43.0,24.947580350000003,28.12272694,261.0,123.0,310.0,15.875732950000002,15.875732950000002,74.84274105,19.6,0.2802486383706071,1.5254237288135593,1.4661016949152543,,Unknown,
38,1,V8,5.12c/d,9-10 years,7-8 years,1-3 months,60,175.26,74.84274105,182.88,14.0,31.0,52.0,45.359237,47.62719885,120.0,70.0,165.0,29.48350405,29.48350405,142.42800418000002,24.4,0.1870588891265628,1.6363636363636362,1.6060606060606062,7.0,Unknown,
33,2,I have not pursued bouldering goals outside in the past year,I have not pursued sport climbing goals outside in the past year,5-6 years,1-2 years,1-3 months,2,157.48,71.21400209000001,149.86,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,13.6077711,13.6077711,117.9340162,28.7,0.0,1.0,1.0,,Unknown,
41,1,V6,5.12a/b,>10 years,1-2 years,Year round,50,173.99,67.13167076,177.165,14.0,29.0,38.0,18.143694800000002,36.287389600000004,95.0,111.0,170.0,,,94.80080533,22.2,0.20854538314785714,1.5405405405405403,1.2702702702702704,5.0,Unknown,
47,1,I have not pursued bouldering goals outside in the past year,5.13a/b,>10 years,7-8 years,Year round,50,177.8,77.1107029,436.88,16.0,31.0,33.6,24.947580350000003,36.287389600000004,150.0,113.0,153.0,27.66913457,27.66913457,138.34567285,24.4,0.20749389382106123,1.4705882352941178,1.323529411764706,,Unknown,
31,1,V10,I have not pursued sport climbing goals outside in the past year,>10 years,7-8 years,1-3 months,25,177.8,77.1107029,177.8,15.0,35.0,60.0,59.874192840000006,48.08079122,150.0,,,20.41165665,20.41165665,124.73790175,24.4,0.1945255254572449,1.6235294117647059,1.776470588235294,9.0,Unknown,
50,1,V5,5.12c/d,5-6 years,1-2 years,1-3 months,30,170.18,64.86370891,172.72,20.0,36.0,58.0,29.02991168,44.905644630000005,125.0,,,,,,22.4,0.308338828230598,1.6923076923076923,1.4475524475524475,4.0,Unknown,
32,1,<V3,5.11a/b,5-6 years,<1 year,4-6 months,30,193.04,89.81128926000001,,2.0,15.0,3.0,1.3607771100000001,6.80388555,37.0,30.0,46.0,24.947580350000003,24.947580350000003,136.077711,24.1,0.022268915372209853,1.0757575757575757,1.0151515151515151,1.0,Unknown,
29,1,V6,5.12a/b,5-6 years,3-4 years,7-9 months,40,172.72,63.502931800000006,172.72,17.0,33.0,45.0,24.947580350000003,36.74098197,85.0,,,,,,21.3,0.2677041755102085,1.5785714285714285,1.3928571428571428,5.0,Unknown,
50,1,V5,5.12c/d,5-6 years,1-2 years,1-3 months,30,170.18,64.86370891,172.72,20.0,36.0,58.0,29.02991168,44.905644630000005,125.0,75.0,72.0,,,,22.4,0.308338828230598,1.6923076923076923,1.4475524475524475,4.0,Unknown,
46,1,I have not pursued bouldering goals outside in the past year,5.12a/b,>10 years,3-4 years,4-6 months,15,180.34,73.93555631000001,185.42000000000002,17.0,32.0,56.0,36.287389600000004,35.83379723,185.0,165.0,490.0,24.947580350000003,24.947580350000003,138.34567285,22.7,0.22992996669588456,1.4846625766871164,1.49079754601227,,Unknown,
33,1,V9,I have not pursued sport climbing goals outside in the past year,5-6 years,3-4 years,Year round,25,185.42000000000002,72.57477920000001,187.96,8.0,13.0,42.0,38.55535145,22.6796185,60.0,56.0,59.0,22.6796185,18.143694800000002,106.59420695,21.1,0.11023113109243877,1.3125,1.53125,8.0,Unknown,
47,1,I have not pursued bouldering goals outside in the past year,5.13a/b,>10 years,9-10 years,,50,177.8,77.1107029,182.88,16.0,31.0,33.0,24.947580350000003,36.287389600000004,150.0,113.0,153.0,27.66913457,27.66913457,138.34567285,24.4,0.20749389382106123,1.4705882352941178,1.323529411764706,,Unknown,
38,1,I have not pursued bouldering goals outside in the past year,5.12c/d,>10 years,5-6 years,Year round,45,172.72,77.1107029,172.72,13.0,38.0,61.0,34.01942775,34.01942775,175.0,109.0,280.0,22.6796185,22.6796185,102.05828325,25.8,0.16858878872961225,1.4411764705882353,1.4411764705882353,,Unknown,
43,1,V4,5.12a/b,>10 years,3-4 years,7-9 months,60,187.96,89.35769689,182.88,9.0,20.0,38.0,24.947580350000003,24.947580350000003,74.0,75.0,75.0,,,,25.3,0.10071879998293899,1.2791878172588833,1.2791878172588833,3.0,Unknown,
42,1,V9,I have not pursued sport climbing goals outside in the past year,>10 years,>10 years,Year round,250,177.8,88.45051215000001,182.88,10.0,10.0,35.0,36.287389600000004,24.947580350000003,37.0,75.0,90.0,24.04039561,24.04039561,142.88159655,28.0,0.11305757035121926,1.2820512820512822,1.4102564102564104,8.0,Unknown,
39,1,V7,5.12c/d,>10 years,5-6 years,4-6 months,50,175.26,74.38914868,176.53,15.0,41.0,53.0,31.751465900000003,29.48350405,154.0,,,24.49398798,24.49398798,,24.2,0.2016423129739734,1.396341463414634,1.4268292682926829,6.0,Unknown,
35,2,V5,I have not pursued sport climbing goals outside in the past year,7-8 years,5-6 years,4-6 months,3,162.56,62.59574706,167.64000000000001,8.0,16.0,55.0,19.958064280000002,18.143694800000002,55.0,62.0,114.0,18.143694800000002,13.6077711,102.05828325,23.7,0.12780420996224787,1.289855072463768,1.318840579710145,4.0,Unknown,
42,2,V10,I have not pursued sport climbing goals outside in the past year,>10 years,5-6 years,4-6 months,100,157.48,53.07030729,157.48,18.0,35.0,60.0,30.84428116,29.48350405,160.0,85.0,121.0,13.6077711,13.6077711,102.05828325,21.4,0.3391727110536578,1.5555555555555556,1.5811965811965811,9.0,Unknown,
32,2,V10,I have not pursued sport climbing goals outside in the past year,>10 years,>10 years,4-6 months,30,154.94,48.98797596,157.48,14.0,30.0,62.0,43.09127515,31.751465900000003,54.0,57.0,80.0,,,92.98643585,20.4,0.28578441394335985,1.6481481481481481,1.8796296296296298,9.0,Unknown,
39,1,I have not pursued bouldering goals outside in the past year,5.13a/b,>10 years,9-10 years,7-9 months,40,185.42000000000002,76.20351816,184.404,11.0,18.0,31.0,19.958064280000002,29.937096420000003,123.0,83.0,128.0,27.2155422,27.2155422,125.19149412,22.2,0.14435029071628888,1.3928571428571428,1.2619047619047619,,Unknown,
31,1,V8,5.13c/d,5-6 years,3-4 years,4-6 months,40,180.34,77.1107029,182.88,16.0,22.0,61.0,22.6796185,36.287389600000004,130.0,80.0,190.0,,,,23.7,0.20749389382106123,1.4705882352941178,1.2941176470588236,7.0,Unknown,
31,1,V8,5.13c/d,5-6 years,3-4 years,4-6 months,40,180.34,77.1107029,182.88,16.0,22.0,61.0,22.6796185,36.287389600000004,130.0,80.0,190.0,,,,23.7,0.20749389382106123,1.4705882352941178,1.2941176470588236,7.0,Unknown,
52,1,V4,5.12c/d,>10 years,3-4 years,Year round,75,168.91,68.0388555,172.72,18.0,35.0,42.0,19.50447191,31.751465900000003,104.0,137.0,179.0,18.143694800000002,18.143694800000002,145.14955840000002,23.8,0.2645547146218531,1.4666666666666668,1.2866666666666666,3.0,Unknown,
19,1,V8,5.12a/b,1-2 years,1-2 years,4-6 months,8,180.34,68.0388555,182.88,18.0,20.0,,20.41165665,43.09127515,51.0,,,,,,20.9,0.2645547146218531,1.6333333333333333,1.3,7.0,Unknown,
29,1,V10,5.12c/d,9-10 years,3-4 years,4-6 months,30,167.64000000000001,69.39963261,172.72,23.0,31.0,86.0,42.18409041,59.874192840000006,220.0,135.0,162.0,24.947580350000003,24.947580350000003,120.20197805000001,24.7,0.3314138581864173,1.8627450980392157,1.607843137254902,9.0,Unknown,
17,1,V5,5.10c/d,1-2 years,< 1 year,1-3 months,10,175.26,58.9670081,180.34,13.0,22.0,30.0,18.143694800000002,29.937096420000003,103.0,,,,,,19.2,0.22046226218487758,1.5076923076923077,1.3076923076923077,4.0,Unknown,
21,1,<V3,I have not pursued sport climbing goals outside in the past year,< 1 year,< 1 year,1-3 months,,175.26,69.85322498000001,170.18,17.0,53.0,38.0,19.277675725,42.63768278,101.0,,,,,,22.7,0.2433674322820077,1.6103896103896103,1.275974025974026,1.0,Unknown,
30,1,V4,I have not pursued sport climbing goals outside in the past year,<1 year,<1 year,4-6 months,2,180.34,80.73944186,180.34,11.0,35.0,,,,60.0,,,,,,24.8,0.13624072382211536,,,3.0,Unknown,
33,1,V5,5.12c/d,7-8 years,1-2 years,,,,69.85322498000001,,11.0,32.0,60.0,49.895160700000005,19.958064280000002,130.0,,,,,,,0.1574730444177697,1.2857142857142858,1.7142857142857142,4.0,Unknown,
38,1,I have not pursued bouldering goals outside in the past year,I have not pursued sport climbing goals outside in the past year,1-2 years,<1 year,,,171.958,59.874192840000006,170.18,17.0,31.0,30.0,3.17514659,37.648166710000005,94.0,,,,,,20.2,0.28392867099567565,1.6287878787878787,1.053030303030303,,Unknown,
30,1,V4,5.10c/d,<1 year,<1 year,7-9 months,40,168.91,65.77089365,170.434,23.0,40.0,16.29,2.7215542200000002,34.926612490000004,35.0,75.0,77.0,,,,23.1,0.3496987607070472,1.5310344827586206,1.0413793103448277,3.0,Unknown,
30,1,V6,I have not pursued sport climbing goals outside in the past year,3-4 years,1-2 years,7-9 months,15,182.88,74.84274105,182.88,17.0,50.0,15.0,13.6077711,34.01942775,40.0,,,,,124.73790175,22.4,0.22714293679654055,1.4545454545454546,1.1818181818181819,5.0,Unknown,
24,1,V9,5.12c/d,>10 years,>10 years,Year round,30,183.9976,79.83225712000001,186.00420000000003,23.0,40.0,80.0,71.66759446,53.97749203,120.0,50.0,150.0,9.071847400000001,9.071847400000001,59.874192840000006,23.6,0.288104092627965,1.6761363636363638,1.8977272727272727,8.0,Unknown,
34,1,V8,5.13a/b,5-6 years,1-2 years,Year round,60,170.942,63.95652417,172.72,20.0,60.0,70.0,18.143694800000002,18.143694800000002,252.0,15.0,15.0,19.958064280000002,19.958064280000002,39.916128560000004,21.9,0.31271242863103205,1.2836879432624113,1.2836879432624113,7.0,Unknown,
26,1,I have not pursued bouldering goals outside in the past year,5.12c/d,5-6 years,3-4 years,4-6 months,50,168.91,63.502931800000006,172.72,12.0,28.0,47.0,20.41165665,18.143694800000002,117.0,44.0,107.0,15.875732950000002,13.6077711,90.718474,22.3,0.18896765330132362,1.2857142857142856,1.3214285714285714,,Unknown,
28,1,V7,5.12c/d,7-8 years,1-2 years,Year round,140,180.34,74.84274105,187.96,12.0,19.0,33.0,15.875732950000002,24.947580350000003,84.0,67.0,98.0,,,,23.0,0.16033619067991098,1.3333333333333335,1.2121212121212122,6.0,Unknown,
34,1,V10,5.12c/d,>10 years,5-6 years,4-6 months,60,167.64000000000001,61.23496995,162.56,22.0,50.0,60.0,47.62719885,49.895160700000005,280.0,175.0,163.0,23.586803240000002,23.586803240000002,127.00586360000001,21.8,0.35927183467165236,1.814814814814815,1.777777777777778,9.0,Unknown,
27,2,V8,I have not pursued sport climbing goals outside in the past year,>10 years,1-2 years,4-6 months,25,170.18,61.23496995,170.18,12.0,18.0,35.0,24.947580350000003,22.6796185,186.0,71.0,50.0,13.6077711,13.6077711,74.84274105,21.1,0.19596645527544673,1.3703703703703702,1.4074074074074074,7.0,Unknown,
37,2,V5,5.11a/b,9-10 years,1-2 years,4-6 months,12,157.48,53.523899660000005,157.48,8.0,8.0,21.0,6.80388555,20.86524902,150.0,,,,,,21.6,0.14946594046432377,1.3898305084745763,1.1271186440677965,4.0,Unknown,
35,1,V6,5.13a/b,>10 years,3-4 years,7-9 months,25,170.18,62.142154690000005,168.91,16.0,34.0,46.0,29.48350405,34.01942775,179.0,,,,,,21.5,0.25747417481445556,1.5474452554744524,1.4744525547445255,5.0,Unknown,
39,1,V8,5.13c/d,>10 years,5-6 years,7-9 months,40,161.29,61.23496995,170.18,18.0,35.0,50.0,31.751465900000003,49.895160700000005,120.0,132.0,149.0,19.958064280000002,19.958064280000002,92.98643585,23.5,0.2939496829131701,1.814814814814815,1.5185185185185186,7.0,Unknown,
51,1,V4,5.12a/b,> 10 years,5-6 years,Year round,50,177.8,75.29633342000001,181.61,10.0,16.0,30.0,20.41165665,28.12272694,120.0,,,,,,23.8,0.1328085916776371,1.3734939759036142,1.2710843373493976,3.0,Unknown,
39,1,V6,5.12a/b,5-6 years,1-2 years,7-9 months,45,172.72,70.30681735,177.8,17.0,31.0,32.0,15.875732950000002,38.55535145,93.0,,,,,,23.6,0.24179731981567218,1.5483870967741935,1.2258064516129032,5.0,Unknown,
36,1,V10,I have not pursued sport climbing goals outside in the past year,> 10 years,5-6 years,7-9 months,60,167.64000000000001,61.23496995,170.18,24.0,48.0,51.0,36.287389600000004,47.62719885,167.0,,,,,,21.8,0.39193291055089347,1.777777777777778,1.5925925925925926,9.0,Unknown,
39,1,V8,5.13c/d,>10 years,5-6 years,7-9 months,40,161.29,61.23496995,170.18,18.0,35.0,50.0,31.751465900000003,49.895160700000005,120.0,132.0,149.0,19.958064280000002,19.958064280000002,92.98643585,23.5,0.2939496829131701,1.814814814814815,1.5185185185185186,7.0,Unknown,
28,1,V5,5.11a/b,3-4 years,1-2 years,1-3 months,15,170.18,58.9670081,170.18,20.0,50.0,,31.751465900000003,52.163122550000004,7.0,,,,,,20.4,0.3391727110536578,1.8846153846153848,1.5384615384615385,4.0,Unknown,
29,2,<V3,I have not pursued sport climbing goals outside in the past year,1-2 years,<1 year,Year round,5,154.305,46.72001411,152.4,12.0,19.0,29.0,6.80388555,19.05087954,96.0,39.0,25.0,13.6077711,11.33980925,79.37866475,19.6,0.25684923749694477,1.4077669902912622,1.145631067961165,1.0,Unknown,
48,2,V5,5.13a/b,>10 years,1-2 years,1-3 months,85,160.02,56.69904625,160.02,7.0,15.0,55.0,15.875732950000002,9.979032140000001,164.0,126.0,225.0,13.6077711,11.793401620000001,54.4310844,22.1,0.12345886682353144,1.176,1.28,4.0,Unknown,
