,age,sex,max_boulder_numeric,max_sport_numeric,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,ohpr,ohll,dl,shortcamp,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang,age_group
404,19.0,1.0,7.0,9.0,2.0,2.0,2.0,0.6666666666666666,180.34,68.0388555,182.88,18.0,20.0,27.4,20.41165665,43.09127515,51.0,54.4,23.133210870000003,22.6796185,122.01634753,79.4,20.9,0.2645547146218531,1.6333333333333333,1.3,Under 20
405,29.0,1.0,9.0,11.0,6.0,3.0,2.0,2.5,167.64000000000001,69.39963261,172.72,23.0,31.0,86.0,42.18409041,59.874192840000006,220.0,135.0,24.947580350000003,24.947580350000003,120.20197805000001,162.0,24.7,0.3314138581864173,1.8627450980392157,1.607843137254902,20-29
406,17.0,1.0,4.0,4.0,2.0,1.0,1.0,0.8333333333333334,175.26,58.9670081,180.34,13.0,22.0,30.0,18.143694800000002,29.937096420000003,103.0,97.886,18.59728717,18.415850222,106.14061458,166.076,19.2,0.22046226218487758,1.5076923076923077,1.3076923076923077,Under 20
407,33.0,1.0,4.0,11.0,5.0,2.0,2.2,2.9833333333333334,175.768,69.85322498000001,177.292,11.0,32.0,60.0,49.895160700000005,19.958064280000002,130.0,113.6,21.318841390000003,20.411656650000005,119.29479331,187.2,22.34,0.1574730444177697,1.2857142857142858,1.7142857142857142,30-39
408,30.0,1.0,3.0,4.0,1.0,1.0,3.0,3.3333333333333335,168.91,65.77089365,170.434,23.0,40.0,16.29,2.7215542200000002,34.926612490000004,35.0,75.0,19.685908858,19.685908858,129.364543924,77.0,23.1,0.3496987607070472,1.5310344827586206,1.0413793103448277,30-39
409,34.0,1.0,7.0,13.0,4.0,2.0,4.0,5.0,170.942,63.95652417,172.72,20.0,60.0,70.0,18.143694800000002,18.143694800000002,252.0,15.0,19.958064280000002,19.958064280000002,39.916128560000004,15.0,21.9,0.31271242863103205,1.2836879432624113,1.2836879432624113,30-39
410,26.0,1.0,0.0,11.0,4.0,3.0,2.0,4.166666666666667,168.91,63.502931800000006,172.72,12.0,28.0,47.0,20.41165665,18.143694800000002,117.0,44.0,15.875732950000002,13.6077711,90.718474,107.0,22.3,0.18896765330132362,1.2857142857142856,1.3214285714285714,20-29
411,28.0,1.0,6.0,11.0,5.0,2.0,4.0,11.666666666666666,180.34,74.84274105,187.96,12.0,19.0,33.0,15.875732950000002,24.947580350000003,84.0,67.0,21.409559864000002,20.502375124000004,107.50139168999999,98.0,23.0,0.16033619067991098,1.3333333333333335,1.2121212121212122,20-29
412,34.0,1.0,9.0,11.0,7.0,4.0,2.0,5.0,167.64000000000001,61.23496995,162.56,22.0,50.0,60.0,47.62719885,49.895160700000005,280.0,175.0,23.586803240000002,23.586803240000002,127.00586360000001,163.0,21.8,0.35927183467165236,1.814814814814815,1.777777777777778,30-39
413,37.0,2.0,4.0,5.0,6.0,2.0,2.0,1.0,157.48,53.523899660000005,157.48,8.0,8.0,21.0,6.80388555,20.86524902,150.0,113.4,15.603577528000002,15.240703632,71.21400209000001,226.8,21.6,0.14946594046432377,1.3898305084745763,1.1271186440677965,30-39
414,35.0,1.0,5.0,13.0,7.0,3.0,3.0,2.0833333333333335,170.18,62.142154690000005,168.91,16.0,34.0,46.0,29.48350405,34.01942775,179.0,130.0,22.22602613,22.679618500000004,118.84120094,218.8,21.5,0.25747417481445556,1.5474452554744524,1.4744525547445255,30-39
415,39.0,1.0,7.0,15.0,7.0,4.0,3.0,3.3333333333333335,161.29,61.23496995,170.18,18.0,35.0,50.0,31.751465900000003,49.895160700000005,120.0,132.0,19.958064280000002,19.958064280000002,92.98643585,149.0,23.5,0.2939496829131701,1.814814814814815,1.5185185185185186,30-39
416,51.0,1.0,3.0,9.0,8.0,4.0,4.0,4.166666666666667,177.8,75.29633342000001,181.61,10.0,16.0,30.0,20.41165665,28.12272694,120.0,92.8,26.036202038,26.489794408,121.925629056,145.6,23.8,0.1328085916776371,1.3734939759036142,1.2710843373493976,50-59
417,39.0,1.0,5.0,9.0,4.0,2.0,3.0,3.75,172.72,70.30681735,177.8,17.0,31.0,32.0,15.875732950000002,38.55535145,93.0,130.4,19.958064280000002,19.958064280000002,113.760966396,198.0,23.6,0.24179731981567218,1.5483870967741935,1.2258064516129032,30-39
418,39.0,1.0,7.0,15.0,7.0,4.0,3.0,3.3333333333333335,161.29,61.23496995,170.18,18.0,35.0,50.0,31.751465900000003,49.895160700000005,120.0,132.0,19.958064280000002,19.958064280000002,92.98643585,149.0,23.5,0.2939496829131701,1.814814814814815,1.5185185185185186,30-39
419,28.0,1.0,4.0,5.0,3.0,2.0,1.0,1.25,170.18,58.9670081,170.18,20.0,50.0,65.0,31.751465900000003,52.163122550000004,7.0,108.6,19.050879540000004,19.050879540000004,124.01215395800003,168.0,20.4,0.3391727110536578,1.8846153846153848,1.5384615384615385,20-29
420,48.0,2.0,4.0,13.0,7.0,2.0,1.0,7.083333333333333,160.02,56.69904625,160.02,7.0,15.0,55.0,15.875732950000002,9.979032140000001,164.0,126.0,13.6077711,11.793401620000001,54.4310844,225.0,22.1,0.12345886682353144,1.176,1.28,40-49
421,25.0,1.0,9.0,11.0,4.0,2.0,2.0,3.3333333333333335,185.42000000000002,75.29633342000001,187.96,32.0,48.0,51.0,34.01942775,61.23496995,240.0,107.0,24.947580350000003,24.947580350000003,147.41752025,118.0,21.9,0.42498749336843866,1.8132530120481927,1.4518072289156625,20-29
422,34.0,1.0,6.0,7.0,5.0,3.0,2.0,8.333333333333334,174.9806,72.57477920000001,177.8,17.0,34.0,46.2,31.29787353,47.173606480000004,101.0,92.0,18.869442592000002,18.869442592000002,130.63460256000002,103.0,23.7,0.2342411535714324,1.65,1.43125,30-39
423,55.0,1.0,3.0,9.0,7.0,4.0,3.0,1.9166666666666667,169.92600000000002,59.420600470000004,177.8,27.0,28.0,94.0,23.133210870000003,38.55535145,94.0,76.6,24.131114084,23.768240188,129.72741782,107.0,20.6,0.45438786862532016,1.648854961832061,1.3893129770992367,50-59
424,27.0,1.0,7.0,9.0,3.0,2.0,2.0,2.0833333333333335,187.96,83.91458845000001,187.96,17.0,35.0,46.0,40.8233133,45.359237,93.0,80.0,31.751465900000003,31.751465900000003,183.70490985,65.0,23.8,0.20258694362934693,1.5405405405405403,1.4864864864864866,20-29
425,48.0,1.0,9.0,4.0,7.0,7.0,4.0,6.25,172.72,68.94604024,172.72,18.0,37.0,70.0,52.163122550000004,39.46253619,167.0,97.0,24.04039561,24.04039561,129.27382545,153.0,23.1,0.26107373153472346,1.5723684210526316,1.756578947368421,40-49
426,42.0,1.0,6.0,13.0,7.0,7.0,4.0,5.833333333333333,177.8,72.57477920000001,187.96,20.0,32.8,44.7,27.2155422,31.751465900000003,146.8,125.4,22.951773922000005,22.679618499999997,158.7573295,205.8,23.0,0.27557782773109696,1.4375,1.375,40-49
427,26.0,2.0,0.0,5.0,6.0,2.0,2.0,1.6666666666666667,177.8,69.39963261,177.8,4.0,10.0,12.0,2.2679618500000003,4.535923700000001,24.0,62.2,13.6077711,11.33980925,72.57477920000001,81.8,22.0,0.05763719272807257,1.065359477124183,1.0326797385620916,20-29
428,39.0,1.0,6.0,11.0,7.0,3.0,2.0,4.166666666666667,175.26,74.84274105,176.53,15.0,41.0,52.0,34.01942775,27.2155422,145.0,122.4,24.04039561,24.04039561,120.65557042,180.4,24.4,0.2004202383498887,1.3636363636363638,1.4545454545454546,30-39
429,24.0,1.0,4.0,9.0,3.0,2.0,3.0,3.3333333333333335,179.07,68.0388555,184.15,15.0,30.0,25.0,13.6077711,39.689332375,67.0,92.2,22.498181552000005,21.590996812000004,118.38760857,118.6,21.2,0.22046226218487758,1.5833333333333335,1.2,20-29
430,34.0,1.0,0.0,7.0,2.0,2.0,2.0,1.0,180.34,79.83225712000001,195.58,20.0,35.0,30.0,22.6796185,41.73049804,111.0,138.0,28.12272694,27.215542200000005,119.74838568,207.6,24.5,0.25052529793736084,1.5227272727272727,1.2840909090909092,30-39
431,32.0,1.0,11.0,13.0,7.0,7.0,4.0,8.333333333333334,190.5,75.74992579,198.12,16.0,10.0,27.0,45.359237,36.287389600000004,80.0,93.2,21.681715286000003,20.320938176000002,117.02683146,147.8,20.9,0.21122132903940366,1.4790419161676647,1.5988023952095807,30-39
432,32.0,1.0,1.0,7.0,5.0,1.0,3.0,2.9166666666666665,190.5,89.81128926000001,182.372,12.0,31.0,28.0,10.886216880000001,24.947580350000003,58.8,53.0,23.314647817999997,22.861055448000002,120.65557042,69.4,24.7,0.13361349223325913,1.2777777777777777,1.1212121212121213,30-39
433,31.0,1.0,6.0,9.0,7.0,5.0,2.0,2.0,177.8,59.420600470000004,170.18,18.0,33.0,53.0,36.74098197,38.55535145,102.0,108.2,22.316744604,22.316744604000004,55.33826914,182.0,18.8,0.30292524575021346,1.648854961832061,1.618320610687023,30-39
434,61.0,1.0,0.0,9.0,7.0,3.0,3.0,2.5,180.086,80.28584949,182.88,7.0,21.0,25.0,14.06136347,23.586803240000002,64.0,45.0,16.329325320000002,16.329325320000002,82.10021896999999,75.0,24.8,0.08718846527085554,1.2937853107344632,1.1751412429378532,60+
435,31.0,2.0,0.0,13.0,7.0,1.0,4.0,5.0,165.1,58.9670081,172.72,10.0,32.0,33.0,13.15417873,17.23651006,93.0,85.0,15.331422106000002,14.696392788000002,85.72895793,118.0,21.6,0.1695863555268289,1.2923076923076924,1.223076923076923,30-39
436,32.0,1.0,4.0,11.0,7.0,5.0,4.0,2.0833333333333335,182.88,81.6466266,187.96,16.0,31.0,36.0,27.2155422,45.359237,165.0,100.0,24.947580350000003,22.6796185,151.95344395,92.0,24.4,0.19596645527544673,1.5555555555555554,1.3333333333333333,30-39
437,35.0,1.0,0.0,17.0,7.0,4.0,3.0,4.166666666666667,167.64000000000001,61.23496995,162.56,12.0,25.0,38.0,27.2155422,36.287389600000004,113.0,121.0,18.143694800000002,18.143694800000002,70.30681735,216.0,21.8,0.19596645527544673,1.5925925925925926,1.4444444444444446,30-39
438,50.0,1.0,3.0,4.0,7.0,1.0,2.0,1.0,171.45,76.20351816,173.99,4.0,5.0,13.0,4.535923700000001,4.535923700000001,20.0,92.0,13.154178730000002,11.793401620000001,94.07505753800001,96.0,25.9,0.05249101480592323,1.0595238095238095,1.0595238095238095,50-59
439,33.0,1.0,0.0,4.0,3.0,1.0,3.0,1.3333333333333333,175.26,74.84274105,175.26,15.0,36.0,14.0,5.4431084400000005,29.48350405,39.0,33.0,23.13321087,23.13321087,115.303180454,68.0,24.4,0.2004202383498887,1.3939393939393938,1.0727272727272728,30-39
440,31.0,1.0,5.0,11.0,4.0,2.0,3.0,7.5,175.26,73.48196394,180.34,14.0,30.0,51.0,24.947580350000003,40.8233133,340.0,62.0,18.143694800000002,18.143694800000002,83.91458845000001,116.0,23.9,0.19052294262890654,1.5555555555555556,1.3395061728395061,30-39
441,34.0,1.0,4.0,4.0,3.0,2.0,2.0,1.6666666666666667,180.34,79.37866475,180.34,17.0,52.0,32.0,28.12272694,45.359237,116.0,49.0,22.316744604000004,21.863152234000005,134.626215416,63.0,24.4,0.21416334040816679,1.5714285714285714,1.354285714285714,30-39
442,29.0,1.0,4.0,7.0,4.0,1.0,2.0,0.4166666666666667,168.91,67.58526313,173.228,21.0,39.0,60.6,28.12272694,47.62719885,123.0,48.0,18.597287170000005,18.597287170000005,102.05828325,85.0,23.7,0.31071862455586774,1.7046979865771812,1.4161073825503354,20-29
443,46.0,1.0,0.0,9.0,3.0,2.0,2.0,0.8333333333333334,152.4,58.9670081,182.88,13.2,30.4,38.6,15.966451423999999,20.411656649999998,104.2,138.4,16.692199216,16.238606846,70.76040972000001,208.8,25.4,0.21098794558930467,1.3246178992588225,1.2495115592619714,40-49
444,43.0,1.0,0.0,13.0,7.0,3.0,2.0,8.333333333333334,182.88,79.37866475,190.5,15.0,33.0,53.0,31.751465900000003,34.01942775,130.0,128.0,22.6796185,22.6796185,111.13013065000001,205.0,23.7,0.18896765330132365,1.4285714285714284,1.4,40-49
445,47.0,1.0,0.0,13.0,7.0,3.0,3.0,3.75,182.88,71.21400209000001,187.96,12.0,25.0,65.0,33.11224301,31.751465900000003,175.0,130.0,24.04039561,24.04039561,140.6136347,2.0,21.3,0.16850618765723124,1.4458598726114649,1.464968152866242,40-49
446,54.0,1.0,0.0,15.0,7.0,7.0,4.0,7.5,177.8,69.85322498000001,177.8,15.0,21.0,35.0,27.2155422,27.2155422,150.0,87.4,20.41165665,20.41165665,113.3980925,122.0,22.1,0.21473596966059502,1.3896103896103895,1.3896103896103895,50-59
447,29.0,1.0,9.0,7.0,4.0,2.0,2.0,6.25,193.04,92.98643585,205.74,12.0,16.0,22.0,18.143694800000002,45.359237,57.6,55.0,15.875732950000002,15.875732950000002,138.34567285,70.0,25.0,0.12905108030334297,1.4878048780487805,1.1951219512195121,20-29
448,46.0,1.0,0.0,9.0,3.0,2.0,2.0,0.8333333333333334,170.18,61.23496995,185.42000000000002,11.0,24.0,27.0,9.52543977,20.86524902,43.0,86.4,16.78291769,16.78291769,82.10021897,150.0,21.1,0.17963591733582618,1.3407407407407408,1.1555555555555554,40-49
449,35.0,1.0,7.0,13.0,8.0,4.0,2.0,4.166666666666667,170.18,65.77089365,171.45,17.0,33.0,56.0,34.01942775,36.287389600000004,174.0,136.8,22.22602613,22.6796185,127.91304834000002,227.8,22.7,0.25847299704433924,1.5517241379310347,1.517241379310345,30-39
450,42.0,1.0,0.0,15.0,8.0,1.0,4.0,3.75,177.8,70.30681735,177.8,13.0,39.0,49.0,27.2155422,38.55535145,96.0,129.2,22.861055448000002,22.498181552000002,124.647183276,195.2,22.2,0.1849038328002199,1.5483870967741935,1.3870967741935485,40-49
451,41.0,1.0,0.0,9.0,3.0,2.0,2.0,2.0833333333333335,185.42000000000002,69.39963261,190.5,14.0,21.0,47.0,20.41165665,24.947580350000003,147.0,67.0,20.320938176000002,20.320938176000002,111.13013065,136.0,20.2,0.201730174548254,1.3594771241830066,1.2941176470588236,40-49
452,22.0,1.0,7.0,9.0,4.0,3.0,2.0,2.9166666666666665,177.8,77.1107029,182.88,21.0,33.0,79.0,47.62719885,47.62719885,115.0,66.0,24.947580350000003,24.947580350000003,170.09713875,81.0,24.4,0.27233573564014285,1.6176470588235294,1.6176470588235294,20-29
453,25.0,1.0,9.0,11.0,5.0,2.0,1.0,2.9166666666666665,185.42000000000002,77.1107029,187.96,33.0,58.0,60.4,54.4310844,65.77089365,183.0,116.0,27.2155422,27.2155422,174.63306245,156.0,22.4,0.4279561560059388,1.8529411764705883,1.7058823529411764,20-29
454,33.0,1.0,3.0,3.0,5.0,3.0,2.0,0.8333333333333334,182.88,79.37866475,177.8,11.0,31.0,35.0,18.143694800000002,28.12272694,63.0,62.0,22.6796185,22.6796185,102.05828325,85.0,23.7,0.13857627908763734,1.354285714285714,1.2285714285714286,30-39
455,32.0,1.0,8.0,15.0,5.0,4.0,4.0,8.333333333333334,167.64000000000001,70.76040972,167.64000000000001,12.0,25.0,50.0,36.287389600000004,47.62719885,87.0,120.0,24.947580350000003,24.947580350000003,68.0388555,150.0,25.2,0.1695863555268289,1.6730769230769231,1.5128205128205128,30-39
456,29.0,1.0,7.0,13.0,7.0,4.0,4.0,12.5,182.88,79.83225712000001,185.42000000000002,12.0,44.0,60.0,36.287389600000004,43.09127515,157.0,103.6,24.947580350000003,21.31884139,113.3980925,172.6,23.9,0.1503151787624165,1.5397727272727273,1.4545454545454546,20-29
457,37.0,1.0,0.0,9.0,7.0,2.0,4.0,2.0833333333333335,172.72,63.502931800000006,180.34,16.0,31.0,59.0,27.2155422,34.01942775,136.0,103.6,24.947580350000003,24.947580350000003,99.79032140000001,160.2,21.3,0.2519568710684315,1.5357142857142856,1.4285714285714286,30-39
458,39.0,1.0,6.0,13.0,7.0,6.0,2.0,2.9166666666666665,185.42000000000002,70.30681735,195.58,7.0,35.0,65.0,29.48350405,20.41165665,134.0,112.6,18.143694800000002,15.875732950000002,113.3980925,187.8,20.4,0.09956360227704149,1.2903225806451613,1.4193548387096775,30-39
459,39.0,1.0,6.0,11.0,7.0,4.0,2.0,4.166666666666667,175.26,77.1107029,176.53,15.0,40.0,62.0,38.55535145,27.2155422,146.0,103.2,27.2155422,27.2155422,120.20197805000001,163.8,25.1,0.1945255254572449,1.3529411764705883,1.5,30-39
460,35.0,1.0,6.0,4.0,5.0,3.0,3.0,1.25,178.81600000000003,66.22448602,177.8,12.0,35.0,60.0,37.19457434,42.18409041,13.0,104.6,21.772433760000002,22.22602613,138.073517428,151.4,20.7,0.18120185933003638,1.6369863013698631,1.5616438356164384,30-39
461,30.0,1.0,4.0,5.0,4.0,1.0,1.0,0.8333333333333334,180.34,70.30681735,185.42000000000002,17.0,27.0,22.0,4.535923700000001,38.55535145,50.0,46.0,24.947580350000003,24.947580350000003,124.73790175,86.0,21.6,0.24179731981567218,1.5483870967741935,1.064516129032258,30-39
462,33.0,2.0,8.0,11.0,7.0,3.0,3.0,5.0,161.29,63.502931800000006,162.56,11.0,4.0,42.0,24.04039561,15.875732950000002,75.0,62.0,13.607771100000003,12.70058636,102.05828325,113.0,24.4,0.17322034885954665,1.25,1.3785714285714286,30-39
463,30.0,2.0,6.0,13.0,4.0,3.0,4.0,13.0,157.48,53.97749203,157.48,13.0,16.0,65.0,24.947580350000003,20.41165665,215.0,88.0,13.6077711,11.33980925,83.91458845000001,254.0,21.8,0.24084112675658895,1.3781512605042017,1.46218487394958,30-39
464,,,6.0,16.0,5.0,3.0,,8.0,,,,,,30.0,,,120.0,,,,,,,1.4,1.4,1.4,
465,,,6.0,13.0,5.0,3.0,,8.0,,,,,,30.0,,,120.0,,,,,,,1.4,1.4,1.4,
466,,,7.0,0.0,1.0,1.0,,1.0,,,,,,200.0,,,1000.0,,,,,,,2.025641025641025,3.6666666666666665,3.5641025641025643,
467,,,0.0,5.0,1.0,1.0,,0.0,,,,,,2.0,,,10.0,,,,,,,1.1310043668122272,1.0,1.0,
468,,,0.0,9.0,5.0,3.0,,1.0,,,,,,10.0,,,120.0,,,,,,,1.4545454545454546,1.9090909090909087,1.4545454545454546,
469,,,0.0,5.0,2.0,1.5,,0.0,,,,,,10.0,,,30.0,,,,,,,0.2666666666666666,0.36,0.0933333333333333,
470,,,7.0,0.0,5.0,5.0,,7.0,,,,,,60.0,,,120.0,,,,,,,0.1568627450980392,0.3006535947712418,0.5228758169934641,
471,,,5.0,0.0,3.0,2.0,,0.0,,,,,,20.0,,,120.0,,,,,,,0.25,0.5,0.25,
472,,,6.0,10.0,3.0,1.0,,1.0,,,,,,30.0,,,120.0,,,,,,,0.3225806451612903,0.5645161290322581,0.4838709677419355,
473,,,7.0,16.0,10.0,7.0,,8.0,,,,,,20.0,,,240.0,,,,,,,0.1714285714285714,0.4285714285714285,0.3,
474,,,0.0,8.0,5.0,1.0,,0.0,,,,,,10.0,,,120.0,,,,,,,0.1,1.0952797202797204,1.1224739742804655,
475,,,0.0,8.0,5.0,1.0,,0.0,,,,,,10.0,,,120.0,,,,,,,0.1,1.0952797202797204,1.1224739742804655,
476,,,0.0,8.0,5.0,1.0,,0.0,,,,,,10.0,,,120.0,,,,,,,0.1,1.0952797202797204,1.1224739742804655,
477,,,7.0,16.0,7.0,4.0,,12.0,,,,,,70.0,,,180.0,,,,,,,0.273972602739726,0.547945205479452,0.273972602739726,
478,,,11.0,17.0,13.0,5.0,,14.0,,,,,,90.0,,,90.0,,,,,,,0.8823529411764706,0.7843137254902024,0.9803921568627452,
479,,,10.0,0.0,10.0,6.0,,2.0,,,,,,45.0,,,120.0,,,,,,,0.2142857142857142,0.6142857142857143,0.8214285714285714,
480,,,0.0,7.0,1.5,1.0,,1.0,,,,,,8.0,,,120.0,,,,,,,0.015267175572519,1.0,1.0,
481,,,5.0,9.0,1.0,1.0,,0.0,,,,,,30.0,,,120.0,,,,,,,0.1014492753623188,0.144927536231884,0.0869565217391304,
482,,,4.0,9.0,9.0,1.0,,1.0,,,,,,60.0,,,120.0,,,,,,,0.1686746987951807,0.2891566265060241,0.1686746987951805,
483,,,4.0,7.0,5.0,1.0,,1.0,,,,,,50.0,,,120.0,,,,,,,0.0701754385964912,0.0701754385964912,0.2631578947368421,
484,,,4.0,12.0,3.0,1.0,,0.0,,,,,,30.0,,,120.0,,,,,,,0.2391304347826087,0.3260869565217391,0.217391304347826,
485,,,7.0,8.0,2.0,2.0,,0.0,,,,,,60.0,,,70.0,,,,,,,0.2967778405879027,0.6359525155455059,0.4804974561899378,
486,,,7.0,8.0,2.0,2.0,,0.0,,,,,,60.0,,,70.0,,,,,,,0.2967778405879027,0.6359525155455059,0.4804974561899378,
487,,,12.0,22.0,15.0,8.0,,7.0,,,,,,45.0,,,100.0,,,,,,,0.2941176470588235,0.8088235294117647,0.9852941176470588,
488,,,5.0,12.0,2.0,1.0,,0.0,,,,,,30.0,,,120.0,,,,,,,0.2,0.600000000000001,0.1999999999999997,
489,,,8.0,15.0,8.0,5.0,,5.0,,,,,,60.0,,,350.0,,,,,,,0.2542372881355932,0.5084745762711864,0.711864406779661,
490,,,5.0,0.0,1.0,1.0,,0.0,,,,,,30.0,,,120.0,,,,,,,0.3076923076923077,0.6153846153846154,0.1538461538461538,
491,,,7.0,15.0,5.0,3.0,,8.0,,,,,,30.0,,,120.0,,,,,,,0.1428571428571428,0.1428571428571428,0.1428571428571428,
492,,,10.0,17.0,10.0,8.0,,10.0,,,,,,60.0,,,240.0,,,,,,,0.1612903225806451,0.4623655913978494,0.5118279569892473,
493,,,6.0,13.0,1.5,2.0,,0.0,,,,,,45.0,,,120.0,,,,,,,0.2133409187882236,0.3057886502631204,0.142227279192149,
494,,,8.0,18.0,10.0,5.0,,8.0,,,,,,30.0,,,120.0,,,,,,,0.3846153846153846,0.8974358974358975,0.4487179487179487,
495,,,6.0,15.0,5.0,2.0,,16.0,,,,,,30.0,,,90.0,,,,,,,0.2597402597402597,0.5194805194805194,0.2337662337662337,
496,,,2.0,0.0,3.0,1.5,,0.25,,,,,,15.0,,,60.0,,,,,,,0.1621621621621621,0.3243243243243243,0.1351351351351351,
497,,,0.0,10.0,3.5,2.5,,7.0,,,,,,25.0,,,115.0,,,,,,,0.1276595744680851,0.3531914893617021,0.2241134751773046,
498,,,7.0,14.0,6.0,5.0,,5.0,,,,,,30.0,,,120.0,,,,,,,0.2702702702702703,0.6081081081081081,0.2364864864864864,
499,,,5.0,0.0,1.5,1.5,,0.0,,,,,,90.0,,,120.0,,,,,,,0.3424657534246575,0.4794520547945205,0.410958904109589,
500,,,5.0,7.0,9.5,1.0,,2.0,,,,,,30.0,,,120.0,,,,,,,0.2142857142857142,0.6428571428571429,0.3857142857142857,
501,,,5.0,8.0,9.5,1.0,,2.0,,,,,,31.0,,,120.0,,,,,,,0.2142857142857142,0.6428571428571429,0.3857142857142857,
502,,,5.0,11.0,2.5,1.0,,2.0,,,,,,30.0,,,90.0,,,,,,,0.2816901408450704,0.4929577464788732,0.3169014084507042,
503,,,5.0,12.0,3.0,2.0,,1.0,,,,,,40.0,,,120.0,,,,,,,0.2571428571428571,0.4285714285714285,0.2857142857142857,
504,,,7.0,12.0,8.0,4.0,,6.25,,,,,,30.0,,,120.0,,,,,,,0.2758620689655172,0.4689655172413793,0.4689655172413793,
505,,,4.0,15.0,12.0,5.0,,8.0,,,,,,30.0,,,120.0,,,,,,,0.087719298245614,0.1403508771929824,0.3508771929824561,
506,,,5.0,0.0,2.0,1.0,,0.0,,,,,,30.0,,,120.0,,,,,,,0.0855614973262032,0.2663101604278075,0.106951871657754,
507,,,9.0,13.0,4.0,3.0,,6.0,,,,,,75.0,,,180.0,,,,,,,0.3333333333333333,0.1388888888888889,0.9722222222222222,
508,,,3.0,9.0,6.0,2.0,,7.0,,,,,,17.0,,,60.0,,,,,,,0.0758293838862559,0.0947867298578199,0.0947867298578199,
509,,,5.0,7.0,9.0,2.0,,6.0,,,,,,10.0,,,50.0,,,,,,,0.1162790697674418,0.2558139534883721,0.1162790697674418,
510,,,4.0,8.0,1.2,1.5,,0.0,,,,,,30.0,,,120.0,,,,,,,0.1538461538461538,0.3205128205128205,0.3205128205128205,
511,,,7.0,8.0,4.0,1.0,,0.0,,,,,,30.0,,,120.0,,,,,,,0.3012048192771084,0.6024096385542169,0.3614457831325301,
512,,,5.0,11.0,3.0,1.0,,0.0,,,,,,30.0,,,120.0,,,,,,,0.2238805970149253,0.5223880597014925,0.3283582089552239,
513,,,6.0,17.0,3.0,1.0,,10.0,,,,,,20.0,,,150.0,,,,,,,0.2727272727272727,0.5303030303030303,0.3333333333333333,
514,,,6.0,0.0,1.0,1.0,,1.0,,,,,,20.0,,,119.0,,,,,,,0.3174603174603174,0.9523809523809524,0.238095238095238,
515,,,4.0,8.0,1.0,1.0,,1.0,,,,,,30.0,,,120.0,,,,,,,0.1769911504424778,0.3539823008849557,0.1769911504424778,
516,,1.0,,3.0,3.0,,,4.0,,,,,,8.4,,,81.4,,,,,,,0.13580246913580246,1.0617283950617284,1.0,
517,,1.0,,8.0,1.0,,,12.0,,,,,,45.4,,,111.4,,,,,,,0.2537313432835821,1.2985074626865671,1.373134328358209,
518,,1.0,,8.0,9.0,,,8.0,,,,,,18.6,,,91.2,,,,,,,0.11428571428571428,1.0,1.2142857142857142,
519,,1.0,,9.0,5.0,,,0.0,,,,,,12.4,,,63.8,,,,,,,0.13432835820895522,1.0,1.0,
520,,1.0,,11.0,2.0,,,12.0,,,,,,10.4,,,82.4,,,,,,,0.10227272727272728,1.2840909090909092,1.0,
521,,1.0,,8.0,1.0,,,4.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
522,,1.0,,13.0,6.0,,,8.0,,,,,,9.0,,,81.4,,,,,,,0.0857843137254902,1.0,1.0,
523,,1.0,,18.0,6.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
524,,2.0,,13.0,1.0,,,16.0,,,,,,12.8,,,39.2,,,,,,,0.2222222222222222,1.0,1.0,
525,,2.0,,11.0,3.0,,,8.0,,,,,,8.4,,,32.0,,,,,,,0.05905511811023623,1.0,1.0,
526,,1.0,,9.0,1.0,,,0.0,,,,,,12.4,,,63.8,,,,,,,0.14285714285714285,1.0,1.0,
527,,1.0,,13.0,4.0,,,16.0,,,,,,33.2,,,92.6,,,,,,,0.25,1.4,1.22,
528,,1.0,,13.0,3.0,,,12.0,,,,,,19.6,,,122.0,,,,,,,0.16666666666666666,1.0,1.75,
529,,1.0,,12.0,3.0,,,12.0,,,,,,12.6,,,87.0,,,,,,,0.12195121951219512,1.1829268292682926,1.1219512195121952,
530,,1.0,,17.0,8.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.30303030303030304,1.0,1.0,
531,,1.0,,19.0,12.0,,,12.0,,,,,,38.56,,,75.44,,,,,,,0.17391304347826086,1.144927536231884,1.2028985507246377,
532,,1.0,,16.0,4.0,,,12.0,,,,,,44.0,,,119.67999999999999,,,,,,,0.19289521336082238,1.0,1.6073170731707318,
533,,2.0,,9.0,4.0,,,20.0,,,,,,9.0,,,81.4,,,,,,,0.09433962264150944,1.0,1.0,
534,,2.0,,15.0,8.0,,,16.0,,,,,,12.6,,,56.4,,,,,,,0.20123145342746068,1.297872340425532,1.0,
535,,1.0,,11.0,2.0,,,8.0,,,,,,12.4,,,53.0,,,,,,,0.1643835616438356,1.0,1.0,
536,,1.0,,13.0,2.0,,,8.0,,,,,,9.0,,,85.2,,,,,,,0.12,1.25,1.0,
537,,1.0,,9.0,4.0,,,12.0,,,,,,48.8,,,136.0,,,,,,,0.21666666666666667,1.5833333333333333,1.5,
